Date,GLD,GDX,USO
2024-05-09,216.9499969482422,34.94969177246094,76.5199966430664
2024-05-10,218.7100067138672,34.840965270996094,75.30000305175781
2024-05-13,216.25999450683594,34.54444885253906,76.12999725341797
2024-05-14,218.08999633789062,34.989227294921875,75.20999908447266
2024-05-15,220.88999938964844,35.493309020996094,75.87999725341797
2024-05-16,220.02999877929688,35.24620819091797,76.25
2024-05-17,223.66000366210938,36.442169189453125,76.97000122070312
2024-05-20,224.55999755859375,36.80787658691406,76.7300033569336
2024-05-21,224.22999572753906,36.50147247314453,76.16000366210938
2024-05-22,220.11000061035156,35.03864669799805,74.87000274658203
2024-05-23,215.72000122070312,34.34676742553711,74.44999694824219
2024-05-24,215.9199981689453,34.85084915161133,75.3499984741211
2024-05-28,218.19000244140625,35.68110275268555,77.66000366210938
2024-05-29,216.16000366210938,34.78166198730469,76.56999969482422
2024-05-30,216.57000732421875,35.147369384765625,75.52999877929688
2024-05-31,215.3000030517578,34.890384674072266,74.81999969482422
2024-06-03,217.22000122070312,35.09794998168945,71.83000183105469
2024-06-04,215.27000427246094,33.783382415771484,71.08999633789062
2024-06-05,217.82000732421875,34.38630676269531,71.88999938964844
2024-06-06,219.42999267578125,35.59214782714844,73.26000213623047
2024-06-07,211.60000610351562,33.15081024169922,73.0199966430664
2024-06-10,213.5399932861328,33.63512420654297,75.45999908447266
2024-06-11,214.14999389648438,33.35837173461914,75.51000213623047
2024-06-12,214.72000122070312,33.605472564697266,75.9800033569336
2024-06-13,212.97000122070312,32.76533508300781,75.73999786376953
2024-06-14,215.72999572753906,33.022315979003906,76.08000183105469
2024-06-17,214.61000061035156,32.814754486083984,77.79000091552734
2024-06-18,215.47000122070312,33.30895233154297,78.66999816894531
2024-06-20,218.16000366210938,34.14908981323242,79.41000366210938
2024-06-21,214.77999877929688,33.59558868408203,78.6500015258789
2024-06-24,215.6300048828125,33.852569580078125,79.69999694824219
2024-06-25,214.55999755859375,33.44732666015625,78.9000015258789
2024-06-26,212.5800018310547,33.42755889892578,78.75
2024-06-27,214.99000549316406,33.832801818847656,79.91999816894531
2024-06-28,215.00999450683594,33.536285400390625,79.58999633789062
2024-07-01,215.57000732421875,33.49674606323242,81.54000091552734
2024-07-02,215.55999755859375,33.625240325927734,81.11000061035156
2024-07-03,217.99000549316406,34.8706169128418,81.2699966430664
2024-07-05,220.92999267578125,35.8491325378418,81.30999755859375
2024-07-08,218.19000244140625,35.68110275268555,80.41999816894531
2024-07-09,218.55999755859375,35.69098663330078,79.7699966430664
2024-07-10,219.36000061035156,36.620079040527344,80.4800033569336
2024-07-11,223.25,37.648014068603516,80.94000244140625
2024-07-12,223.11000061035156,37.727081298828125,80.25
2024-07-15,223.8300018310547,37.50963592529297,80.12000274658203
2024-07-16,228.2899932861328,38.82420349121094,79.05999755859375
2024-07-17,227.22999572753906,37.99394989013672,80.62000274658203
2024-07-18,225.77999877929688,37.430564880371094,79.9000015258789
2024-07-19,221.72999572753906,36.95613479614258,78.0
2024-07-22,221.8000030517578,37.015438079833984,77.62000274658203
2024-07-23,222.5800018310547,37.015438079833984,76.62000274658203
2024-07-24,221.8000030517578,36.79799270629883,76.80999755859375
2024-07-25,218.3300018310547,35.770057678222656,77.45999908447266
2024-07-26,220.6300048828125,36.05669403076172,76.11000061035156
2024-07-29,220.32000732421875,36.21483612060547,75.19000244140625
2024-07-30,222.52000427246094,36.521240234375,74.45999908447266
2024-07-31,226.5500030517578,37.4898681640625,77.73999786376953
2024-08-01,225.77000427246094,36.837528228759766,76.29000091552734
2024-08-02,225.33999633789062,36.05669403076172,73.38999938964844
2024-08-05,222.47999572753906,34.92992401123047,73.22000122070312
2024-08-06,220.6999969482422,35.21656036376953,72.44999694824219
2024-08-07,220.5500030517578,34.30723190307617,74.69000244140625
2024-08-08,224.00999450683594,35.13748550415039,75.36000061035156
2024-08-09,224.55999755859375,35.42412185668945,76.22000122070312
2024-08-12,228.41000366210938,36.47182083129883,78.62999725341797
2024-08-13,228.05999755859375,36.946250915527344,77.63999938964844
2024-08-14,226.1999969482422,36.679386138916016,76.58999633789062
2024-08-15,226.91000366210938,36.857295989990234,77.41000366210938
2024-08-16,231.99000549316406,38.043373107910156,76.31999969482422
2024-08-19,231.61000061035156,38.76490020751953,74.37999725341797
2024-08-20,232.4600067138672,39.04165267944336,73.83000183105469
2024-08-21,232.14999389648438,39.30851745605469,72.5999984741211
2024-08-22,229.3699951171875,38.33000564575195,73.58000183105469
2024-08-23,232.02000427246094,38.883506774902344,75.55000305175781
2024-08-26,232.75999450683594,38.774784088134766,77.83000183105469
2024-08-27,233.38999938964844,38.76490020751953,76.48999786376953
2024-08-28,231.75,37.914878845214844,75.4800033569336
2024-08-29,232.9499969482422,38.42884826660156,76.7699966430664
2024-08-30,231.2899932861328,38.17185974121094,74.33999633789062
2024-09-03,230.2899932861328,36.837528228759766,71.08999633789062
2024-09-04,230.42999267578125,36.48170471191406,69.61000061035156
2024-09-05,232.35000610351562,36.89683151245117,69.88999938964844
2024-09-06,230.6300048828125,35.89855194091797,68.93000030517578
2024-09-09,231.60000610351562,36.33344268798828,69.2699966430664
2024-09-10,232.6199951171875,36.788108825683594,66.95999908447266
2024-09-11,232.25,36.95613479614258,67.8499984741211
2024-09-12,236.3300018310547,38.7550163269043,69.88999938964844
2024-09-13,238.67999267578125,39.62480545043945,69.83999633789062
2024-09-16,238.66000366210938,39.4271240234375,70.87999725341797
2024-09-17,237.33999633789062,39.031768798828125,71.72000122070312
2024-09-18,235.50999450683594,38.60675811767578,70.66000366210938
2024-09-19,239.1699981689453,39.259098052978516,72.75
2024-09-20,242.2100067138672,40.0399284362793,72.91999816894531
2024-09-23,242.67999267578125,39.862022399902344,72.25
2024-09-24,246.07000732421875,40.92948913574219,73.29000091552734
2024-09-25,245.72999572753906,40.830650329589844,71.4800033569336
2024-09-26,246.97999572753906,41.15681838989258,69.01000213623047
2024-09-27,245.02000427246094,39.89167404174805,70.2699966430664
2024-09-30,243.05999755859375,39.35793685913086,69.91999816894531
2024-10-01,245.61000061035156,39.980628967285156,72.11000061035156
2024-10-02,245.66000366210938,39.901554107666016,72.76000213623047
2024-10-03,245.49000549316406,39.100955963134766,75.7300033569336
2024-10-04,245.0,39.091068267822266,76.3499984741211
2024-10-07,244.1699981689453,38.57710266113281,79.19999694824219
2024-10-08,242.3699951171875,38.53757095336914,75.79000091552734
2024-10-09,241.0500030517578,38.33988952636719,75.25
2024-10-10,242.82000732421875,39.40735626220703,77.7699966430664
2024-10-11,245.47000122070312,39.585269927978516,77.48999786376953
2024-10-14,245.07000732421875,39.693992614746094,75.93000030517578
